번호,종목코드,기업명,업종코드,업종,상장주식수(주),자본금(원),액면가(원),통화구분,대표전화,주소,총카운트
693,155900,바다로19호,147601,운송장비 임대업,"15,200,004","76,000,020,000","5,000",원(KRW),02-3210-3333,"제주특별자치도 제주시 연삼로 473 (이도이동,산업경제진흥원) ",2220
694,206640,바디텍메드,032103,의료용품 및 기타 의약 관련제품 제조업,"23,360,311","23,360,311,000","1,000",원(KRW),02-2004-4938,강원도 춘천시 동내면 거두단지1길 43 -,2220
695,018700,바른손,105901,"영화, 비디오물, 방송프로그램 제작 및 배급업","16,417,365","16,417,365,000","1,000",원(KRW),02  -596-4411,"경기도 성남시 분당구 판교로 253 201호(삼평동, 이노밸리A동) ",2220
696,035620,바른손이앤에이,105802,소프트웨어 개발 및 공급업,"70,367,278","35,183,639,000","500",원(KRW),070-7609-1404,서울특별시 강남구 봉은사로 509 수당빌딩 4층,2220
697,064520,바른전자,032601,반도체 제조업,"66,419,511","33,209,755,500","500",원(KRW),031-8020-6000,경기도 화성시  동탄면 경기동로 548 ,2220
698,029480,바른테크놀로지,032604,통신 및 방송 장비 제조업,"32,795,285","16,397,642,500","500",원(KRW),02  -3459-0620,"서울특별시 강남구 강남대로 262 18층(도곡동, 캠코양재타워) ",2220
699,053030,바이넥스,032102,의약품 제조업,"31,731,048","15,865,524,000","500",원(KRW),(051)261-6611,부산광역시 사하구 다대로 368-3 ,2220
700,084990,바이로메드,137001,자연과학 및 공학 연구개발업,"15,956,260","7,978,130,000","500",원(KRW),(02)873-8330,서울시 관악구 관악로 599번지 서울대학교 자연과학대학 기초과학연구동(203동) ,2220
701,064550,바이오니아,032103,의료용품 및 기타 의약 관련제품 제조업,"20,624,568","10,312,284,000","500",원(KRW),042-936-8500,대전광역시 대덕구  문평서로 8-11 (주)바이오니아 ,2220
702,222810,바이오닉스진,105802,소프트웨어 개발 및 공급업,"15,993,536","1,599,353,600","100",원(KRW),02-3497-8900,서울특별시 성동구 왕십리로 58 포휴 제10층 (성수동1가 656-3) ,2220
703,208710,바이오로그디바이스,032602,전자부품 제조업,"27,565,606","2,756,560,600","100",원(KRW),031-831-3696,경기도 화성시 동탄면 동탄기흥로 64-10 3층,2220
704,142760,바이오리더스,137001,자연과학 및 공학 연구개발업,"15,960,310","7,980,155,000","500",원(KRW),042-934-7671,"경기도 용인시 수지구 신수로 767 7층 (동천동, 분당수지유타워 지식산업센터) ",2220
705,065940,바이오빌,032001,기초 화학물질 제조업,"34,083,222","17,041,611,000","500",원(KRW),(055)385-1500,경상남도 양산시 두전길 94 ,2220
706,086820,바이오솔루션,032101,기초 의약물질 및 생물학적 제제 제조업,"7,659,926","3,829,963,000","500",원(KRW),02-3446-8884,서울특별시 노원구 공릉로 232. 서울테크노파크 519호 &nbsp,2220
707,038460,바이오스마트,032602,전자부품 제조업,"19,978,940","9,989,470,000","500",원(KRW),02-3218-9000,서울특별시 성동구 광나루로 172- ,2220
708,281310,바이오시네틱스,137001,자연과학 및 공학 연구개발업,"2,607,190","1,303,595,000","500",원(KRW),02-2113-1285,"서울특별시 금천구 가산디지털2로 184, 708호(가산동, 벽산디지털밸리 2차) ",2220
709,044480,바이오제네틱스,032201,고무제품 제조업,"10,954,777","5,477,388,500","500",원(KRW),02-2203-3835,충청북도 증평군  증평읍 광장로 473-3 (주)유니더스,2220
710,216400,바이오코아,137001,자연과학 및 공학 연구개발업,"6,891,676","3,445,838,000","500",원(KRW),02-2027-6200,서울특별시 금천구 디지털로9길 33 ,2220
711,086040,바이오톡스텍,137001,자연과학 및 공학 연구개발업,"14,564,623","7,282,311,500","500",원(KRW),043-210-7777,충청북도 청주시 청원구 오창읍 연구단지로 53 ,2220
712,199290,바이오프로테크,032701,의료용 기기 제조업,"3,205,690","1,602,845,000","500",원(KRW),033-735-7720,강원도 원주시 문막읍 동화공단로 151-3(동화첨단의료기기산업단지) ,2220
713,032980,바이온,074603,음·식료품 및 담배 도매업,"46,607,494","23,303,747,000","500",원(KRW),02-516-0720,충청북도 청원군  북이면 신대석성로 144 ,2220
714,222160,바이옵트로,032702,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외","5,530,184","2,765,092,000","500",원(KRW),031-8005-5155,경기도 용인시 기흥구 탑실로58번길 14 ,2220
715,043150,바텍,032701,의료용 기기 제조업,"14,854,256","7,427,128,000","500",원(KRW),031-679-2000,경기도 화성시  삼성1로2길 13(석우동) ,2220
716,003610,방림,031302,직물직조 및 직물제품 제조업,"4,231,409","21,157,045,000","5,000",원(KRW),02-2085-2114,서울특별시 마포구  월드컵북로 402 케이지아이티센터 18층,2220
717,267790,배럴,031401,봉제의복 제조업,"7,761,300","3,880,650,000","500",원(KRW),02-335-3176,"서울특별시 강남구 논현로 709, 4층(논현동, 로얄빌딩) ",2220
718,001340,백광산업,032001,기초 화학물질 제조업,"44,918,407","22,459,203,500","500",원(KRW),02-2681-0136,전라북도 군산시  임해로 494-16 ,2220
719,014580,백광소재,032303,"시멘트, 석회, 플라스터 및 그 제품 제조업","27,583,100","13,791,550,000","500",원(KRW),02-3661-8018,서울특별시 강서구  공항대로 467 (등촌동) ,2220
720,046310,백금T&A,032604,통신 및 방송 장비 제조업,"15,168,604","7,584,302,000","500",원(KRW),031-488-7900,"경기도 군포시 엘에스로 153-18(산본동) L&C타워 4,5,6층 ",2220
721,035150,백산,032202,플라스틱제품 제조업,"24,200,000","14,000,000,000","500",원(KRW),031-499-0044-9,경기도 시흥시 공단1대로27번길 47 ,2220
722,036620,버추얼텍,074607,기타 전문 도매업,"29,610,189","14,805,094,500","500",원(KRW),02  -333 -3012,서울시 마포구 마포대로25 신한DM빌딩 12층 ,2220
723,002410,범양건영,064101,건물 건설업,"24,828,607","24,828,607,000","1,000",원(KRW),041-573-5631,"충청남도 천안시 서북구 검은들1길 7 4층(불당동,포인트프라자)",2220
724,177350,베셀,032902,특수 목적용 기계 제조업,"11,192,368","5,596,184,000","500",원(KRW),031-683-3953,경기도 수원시 권선구 산업로155번길 281 -,2220
725,096300,베트남개발1,116402,신탁업 및 집합투자업,"124,245,360","90,699,112,800","0",원(KRW),02-2180-0647,서울특별시 영등포구 은행로 3 여의도동,2220
726,007210,벽산,032309,기타 비금속 광물제품 제조업,"68,560,000","34,280,000,000","500",원(KRW),02-2260-6114,"서울특별시 중구  퇴계로 307 광희동 1가, 광희빌딩",2220
727,225530,보광산업,020702,기타 비금속광물 광업,"34,470,000","17,235,000,000","500",원(KRW),053-384-0881,대구광역시 북구 유통단지로3길 40 &nbsp,2220
728,250000,보라티알,074603,음·식료품 및 담배 도매업,"6,750,733","3,375,366,500","500",원(KRW),02-538-3373,"서울특별시 강남구 학동로 506, 4층 (삼성동, 보라빌딩) &nbsp",2220
729,002760,보락,032004,기타 화학제품 제조업,"59,900,000","11,980,000,000","200",원(KRW),031-352-6455,경기도 화성시  양감면 초록로 720-37 ,2220
730,014100,보령메디앙스,032004,기타 화학제품 제조업,"11,800,000","5,900,000,000","500",원(KRW),02  -708 -8365,서울특별시 종로구  창경궁로 136 보령빌딩 ,2220
731,003850,보령제약,032102,의약품 제조업,"44,200,000","22,100,000,000","500",원(KRW),02-708-8000,서울 종로구 원남동 보령빌딩 66-21,2220
732,006910,보성파워텍,032501,"구조용 금속제품, 탱크 및 증기발생기 제조업","45,854,719","22,927,359,500","500",원(KRW),031 -491 -0311,충청북도 충주시 주덕읍 대창길 70 -,2220
733,000890,보해양조,031101,알코올음료 제조업,"96,570,546","48,285,273,000","500",원(KRW),061-243-3141,전라남도 목포시  호남로68번길 36 보해양조(주),2220
734,242420,본느,032004,기타 화학제품 제조업,"3,242,700","1,621,350,000","500",원(KRW),031-707-4111,서울특별시 송파구 송파대로22길 5-15 -,2220
735,206950,볼빅,033303,운동 및 경기용구 제조업,"4,183,333","2,091,666,500","500",원(KRW),,충청북도 음성군 대소면 대금로 628 ,2220
736,003000,부광약품,032102,의약품 제조업,"48,870,283","24,435,141,500","500",원(KRW),02-828-8114,서울특별시 동작구  대방동1길 47 ,2220
737,001270,부국증권,116601,금융 지원 서비스업,"10,369,886","66,849,430,000","5,000",원(KRW),02-368-9200,서울 영등포구 여의도동 34-2,2220
738,026940,부국철강,032401,1차 철강 제조업,"20,000,000","10,000,000,000","500",원(KRW),062-954-3806,광주광역시 광산구 하남산단9번로 90 (안청동),2220
739,014470,부방,116409,기타 금융업,"47,293,490","23,646,745,000","500",원(KRW),02-2008-7272,서울특별시 강남구  삼성로 528 부방빌딩 ,2220
740,015350,부산도시가스,043502,연료용 가스 제조 및 배관공급업,"11,000,000","55,000,000,000","5,000",원(KRW),051-607-1178,부산광역시 수영구  황령대로 513 ,2220
741,011390,부산산업,032303,"시멘트, 석회, 플라스터 및 그 제품 제조업","1,056,000","5,280,000,000","5,000",원(KRW),051-315-8338,부산광역시 사상구 장인로 35 (감전동),2220
742,005030,부산주공,033003,자동차 신품 부품 제조업,"42,349,528","21,174,764,000","500",원(KRW),051-780-5980,부산광역시 기장군 장안읍 신소재산단1로 10 부산주공(주),2220
743,008470,부스타,032501,"구조용 금속제품, 탱크 및 증기발생기 제조업","8,404,800","4,202,400,000","500",원(KRW),043-536-9107,충청북도 진천군  이월면 고등2길 18 (주)부스타보일러 ,2220
744,100120,뷰웍스,032701,의료용 기기 제조업,"10,001,865","5,000,932,500","500",원(KRW),070-7011-6190,경기도 안양시 동안구 부림로 17041-3 ,2220
745,066980,브레인콘텐츠,106309,기타 정보 서비스업,"158,418,281","79,209,140,500","500",원(KRW),02-2017-7933,서울특별시 강남구 테헤란로 325 어반벤치빌딩 12층,2220
746,064480,브리지텍,105802,소프트웨어 개발 및 공급업,"11,952,500","6,176,250,000","500",원(KRW),02-3430-4114,"서울특별시 영등포구 국제금융로2길 32 여의도파이낸스타워 17,18층 ",2220
747,251630,브이원텍,032902,특수 목적용 기계 제조업,"7,366,090","3,683,045,000","500",원(KRW),031-607-5540,"경기도 성남시 분당구 대왕판교로 660, A-710 (삼평동, 유스페이스1) &nbsp",2220
748,033560,블루콤,032605,영상 및 음향기기 제조업,"18,088,047","9,600,000,000","500",원(KRW),032-810-0500,인천광역시 연수구  벤처로 116 (주)블루콤 ,2220
749,126340,비나텍,032602,전자부품 제조업,"3,642,732","1,821,366,000","500",원(KRW),063-715-3020,전라북도 전주시 덕진구 운암로 15 ,2220
750,121800,비덴트,032604,통신 및 방송 장비 제조업,"22,569,225","11,284,612,500","500",원(KRW),070-8668-6611,"서울특별시 금천구  가산디지털1로 84 (가산동, 에이스하이엔드 8차 12층)",2220
751,148140,비디아이,032901,일반 목적용 기계 제조업,"5,280,500","2,640,250,000","500",원(KRW),02-2082-8890,경기도 화성시 팔탄면 서해로 1155 &nbsp,2220
752,100220,비상교육,105801,"서적, 잡지 및 기타 인쇄물 출판업","12,996,741","6,498,370,500","500",원(KRW),154-4055-4,서울특별시 구로구 디지털로 33길 48
(구로동,대륭포스트타워7차19층) ,2220
753,200780,비씨월드제약,032102,의약품 제조업,"8,008,318","1,601,663,600","200",원(KRW),031-881-6800,경기도 여주시 가남읍 여주남로 872-23 ,2220
754,141000,비아트론,032902,특수 목적용 기계 제조업,"12,114,710","6,057,355,000","500",원(KRW),070-4016-3200,경기도 수원시 권선구 산업로155번길 139 (고색동),2220
755,090460,비에이치,032602,전자부품 제조업,"31,269,776","15,634,888,000","500",원(KRW),032-510-2000,인천광역시 부평구  평천로199번길 25 ,2220
756,083650,비에이치아이,032901,일반 목적용 기계 제조업,"26,000,000","13,000,000,000","500",원(KRW),055-585-3800,경상남도 함안군  군북면 장백로 122 ,2220
757,215050,비엔디생활건강,032004,기타 화학제품 제조업,"2,121,666","212,166,600","100",원(KRW),02-552-8481,인천광역시 부평구 서달로298번길 73 -,2220
758,086670,비엠티,032901,일반 목적용 기계 제조업,"8,146,529","4,073,264,500","500",원(KRW),055-783-1000,경상남도 양산시  산막공단남11길 35 (주)BMT ,2220
759,138580,비즈니스온,105802,소프트웨어 개발 및 공급업,"9,544,940","4,772,470,000","500",원(KRW),02-559-0800,서울특별시 성동구 광나루로 172 3층 ,2220
760,082920,비츠로셀,032802,일차전지 및 축전지 제조업,"19,590,431","9,795,215,500","500",원(KRW),041-330-0236,충청남도 당진시 합덕읍 인더스파크로 70 - ,2220
761,054220,비츠로시스,032801,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","44,657,796","22,328,898,000","500",원(KRW),(02)460-2000,서울특별시 성동구  성덕정길 151 (주)비츠로시스 ,2220
762,042370,비츠로테크,116409,기타 금융업,"22,353,873","11,176,936,500","500",원(KRW),02  -4602-021,경기도 안산시 단원구  별망로 327 비츠로테크,2220
763,032850,비트컴퓨터,105802,소프트웨어 개발 및 공급업,"16,623,293","8,311,646,500","500",원(KRW),02  -3486-1234,서울특별시 서초구 서초대로74길 33 ,2220
764,148780,비플라이소프트,105802,소프트웨어 개발 및 공급업,"4,745,720","2,372,860,000","500",원(KRW),02-3487-0215,"서울특별시 광진구 강변역로 2, 6층(구의동, 광진우체국) ",2220
765,093190,빅솔론,032603,컴퓨터 및 주변장치 제조업,"19,238,905","9,619,452,500","500",원(KRW),031-218-5500,"경기도 성남시 분당구  판교역로241번길 20 삼평동, 미래에셋벤처타워 7층,8층",2220
766,065450,빅텍,032702,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외","24,500,000","4,900,000,000","200",원(KRW),(031)631-7301,경기도 이천시  마장면 덕이로 180-31 ,2220
767,210120,빅텐츠,105901,"영화, 비디오물, 방송프로그램 제작 및 배급업","1,895,000","947,500,000","500",원(KRW),02-786-2245,"서울특별시 강남구 도산대로 3178층(신사동,호림아트센터1빌딩) ",2220
768,005180,빙그레,031005,낙농제품 및 식용빙과류 제조업,"9,851,241","49,756,205,000","5,000",원(KRW),02-2022-6000,경기도 남양주시 미금로65번길 45 (도농동) (주)빙그레 ,2220
769,072950,빛샘전자,032602,전자부품 제조업,"6,000,000","3,000,000,000","500",원(KRW),031-288 -3420,경기도 용인시 기흥구  언동로 53-11 빛샘전자 (청덕동),2220
770,266170,뿌리깊은나무들,105901,"영화, 비디오물, 방송프로그램 제작 및 배급업","2,076,672","1,038,336,000","500",원(KRW),02-565-1676,"서울특별시 영등포구 의사당대로 38, 101동 1314호 (여의도동, 여의도더샵아일랜드파크) ",2220
771,143240,사람인에이치알,106301,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업","11,634,263","5,817,131,500","500",원(KRW),02-2025-4733,서울특별시 구로구  디지털로34길 43 코오롱싸이언스밸리1차 201호,2220
772,003960,사조대림,031002,수산물 가공 및 저장 처리업,"5,960,575","29,802,875,000","5,000",원(KRW),02-3470-6000,서울특별시 서초구 남부순환로 2159 ,2220
