번호,종목코드,기업명,업종코드,업종,상장주식수(주),자본금(원),액면가(원),통화구분,대표전화,주소,총카운트
453,140070,서플러스글로벌,074605,기계장비 및 관련 물품 도매업,"36,988,000","3,698,800,000","100",원(KRW),031-615-6800,경기도 오산시 경기대로 78-26 ,1281
454,011370,서한,064101,건물 건설업,"100,894,865","50,447,432,500","500",원(KRW),053 -741 -9980,대구광역시 수성구 명덕로 415 서한빌딩,1281
455,065710,서호전기,032801,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","5,150,000","2,575,000,000","500",원(KRW),(031)463-6612,경기도 안양시 동안구  귀인로 9 ,1281
456,035890,서희건설,064101,건물 건설업,"173,467,745","86,733,872,500","500",원(KRW),02  -3416-6644,"경기도 성남시 분당구  수내로46번길 4 경동빌딩 (수내동,경동빌딩8층)",1281
457,003100,선광,085209,기타 운송관련 서비스업,"6,600,000","6,600,000,000","1,000",원(KRW),032 -8806-562,인천 중구 항동 34-2 ,1281
458,123420,선데이토즈,105802,소프트웨어 개발 및 공급업,"9,569,842","4,784,921,000","500",원(KRW),031-1833-9782,"경기도 성남시 분당구 황새울로360번길 42 9층, 14층",1281
459,171090,선익시스템,032902,특수 목적용 기계 제조업,"6,000,000","3,000,000,000","500",원(KRW),02-8012-1600,경기도 수원시 권선구 산업로155번길 293(고색동) ,1281
460,014620,성광벤드,032401,1차 철강 제조업,"28,600,000","14,300,000,000","500",원(KRW),051-3300-200,부산광역시 강서구  녹산산단262로 26 ,1281
461,037350,성도이엔지,137201,"건축기술, 엔지니어링 및 관련 기술 서비스업","15,470,000","7,735,000,000","500",원(KRW),02  -6244-5200,서울특별시 강남구 영동대로106길 42 ,1281
462,081580,성우전자,032604,통신 및 방송 장비 제조업,"15,508,143","7,754,071,500","500",원(KRW),031-362-3100,"경기도 안산시 단원구 번영로 68 (성곡동, 시화공단 4마 606호)",1281
463,045300,성우테크론,032602,전자부품 제조업,"9,054,055","4,527,027,500","500",원(KRW),055-279-8400,경남 창원시 성산구 성주동 24-6 ,1281
464,015750,성우하이텍,033003,자동차 신품 부품 제조업,"80,000,000","40,000,000,000","500",원(KRW),070-7477-5450,부산광역시 기장군  정관면 농공길 2-9 (주)성우하이텍 ,1281
465,080470,성창오토텍,033003,자동차 신품 부품 제조업,"7,300,000","3,650,000,000","500",원(KRW),031-650-5400,경기도 안성시  원곡면 청원로 1785-14 ,1281
466,043260,성호전자,032602,전자부품 제조업,"29,506,142","14,753,071,000","500",원(KRW),(02)855-5931,서울특별시 금천구  가산디지털1로 205-17 ,1281
467,053060,세동,033003,자동차 신품 부품 제조업,"19,668,840","9,834,420,000","500",원(KRW),051-796-7161,부산광역시 기장군  장안읍 장안산단 8로 8 ,1281
468,017510,세명전기,032509,기타 금속 가공제품 제조업,"15,246,000","7,623,000,000","500",원(KRW),051 -316 -6887,부산광역시 사상구 대동로 188 ,1281
469,214310,세미콘라이트,032601,반도체 제조업,"65,340,682","6,534,068,200","100",원(KRW),031-282-6425,경기도 용인시 기흥구 원고매로2번길 49(고매동) ,1281
470,011560,세보엠이씨,064202,건물설비 설치 공사업,"10,530,000","5,265,000,000","500",원(KRW),02 - 2046 - 7922,서울특별시 서초구  효령로 341 ,1281
471,100700,세운메디칼,032103,의료용품 및 기타 의약 관련제품 제조업,"43,800,000","4,380,000,000","100",원(KRW),041-584-2903,충청남도 천안시 서북구  입장면 도림길 60 (주)세운메디칼 ,1281
472,234100,세원,033003,자동차 신품 부품 제조업,"22,382,985","2,238,298,500","100",원(KRW),031-615-6710,경기도 평택시 산단로64번길 56 &nbsp,1281
473,024830,세원물산,033003,자동차 신품 부품 제조업,"8,350,000","4,175,000,000","500",원(KRW),053 -582 -5161,경상북도 영천시 도남공단길 53 ,1281
474,258830,세종메디칼,032701,의료용 기기 제조업,"6,777,741","3,388,870,500","500",원(KRW),031-945-8191,경기도 파주시 신촌2로 11 ,1281
475,036630,세종텔레콤,106102,전기 통신업,"600,326,126","300,163,063,000","500",원(KRW),02-3415-4935,서울특별시 강동구 상일로10길 36세종텔레콤 지식산업센터 ,1281
476,039310,세중,147502,여행사 및 기타 여행보조 서비스업,"18,121,667","9,060,833,500","500",원(KRW),02-2126-7777,"서울특별시 강남구 강남대로 556 15층(논현동, 논현빌딩)",1281
477,067770,세진티에스,032602,전자부품 제조업,"8,396,593","4,198,296,500","500",원(KRW),(031)650-3700,경기도 안성시  원곡면 지문로 51-43 ,1281
478,053450,세코닉스,032703,사진장비 및 광학기기 제조업,"11,248,911","5,624,455,500","500",원(KRW),031-860-1000,경기도 동두천시  평화로2862번길 28 ,1281
479,252500,세화피앤씨,032004,기타 화학제품 제조업,"20,743,195","2,074,319,500","100",원(KRW),02-555-4019,충청북도 진천군 초평면 은암길 36 -,1281
480,049180,셀루메드,032101,기초 의약물질 및 생물학적 제제 제조업,"20,428,011","10,214,005,500","500",원(KRW),02-3281-0471,"서울특별시 금천구  디지털로 130 402(가산동, 에이스테크노타워 9차)",1281
481,108860,셀바스AI,105802,소프트웨어 개발 및 공급업,"22,055,945","11,027,972,500","500",원(KRW),02-6190-7500,서울특별시 금천구 가산디지털1로 19 대륭테크노타운 18차 20층 ,1281
482,208370,셀바스헬스케어,032701,의료용 기기 제조업,"13,147,071","6,573,535,500","500",원(KRW),042-864-4460,대전광역시 유성구 신성로 155 (신성동) ,1281
483,068760,셀트리온제약,032102,의약품 제조업,"34,044,492","17,022,246,000","500",원(KRW),02-2216-3611,충청북도 청주시 청원구 오창읍 2산단로 82셀트리온제약 ,1281
484,091990,셀트리온헬스케어,074607,기타 전문 도매업,"140,521,549","140,521,549,000","1,000",원(KRW),032-850-6400,"인천광역시 연수구 아카데미로51번길 19, 4층 ",1281
485,053110,소리바다,106301,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업","56,357,072","28,178,536,000","500",원(KRW),02-562-7188,서울시 강남구 논현동 225-5 논현동자동차전시장빌딩 4~5층 ,1281
486,032680,소프트센,074605,기계장비 및 관련 물품 도매업,"31,897,780","16,020,318,500","500",원(KRW),02-2027-3800,서울특별시 서초구  반포대로 13 서초동 아이티센빌딩 6층,1281
487,066910,손오공,033304,"인형,장난감 및 오락용품 제조업","21,896,161","10,948,080,500","500",원(KRW),02-2610-8750,경기도 부천시 원미구 안곡로 266 -,1281
488,043100,솔고바이오,032701,의료용 기기 제조업,"161,725,785","80,862,892,500","500",원(KRW),031-610-4052,경기 평택시 서탄면 금암리 34-6 ,1281
489,154040,솔루에타,032602,전자부품 제조업,"12,086,586","6,043,293,000","500",원(KRW),031-508-2655,경기도 화성시 마도면 해운로 498-42 -,1281
490,035610,솔본,137105,회사 본부 및 경영 컨설팅 서비스업,"27,345,997","13,672,998,500","500",원(KRW),02-580-2999,"서울특별시 강남구  학동로95길 51 청담동,청담스포피아",1281
491,036830,솔브레인,032004,기타 화학제품 제조업,"17,398,271","8,699,135,500","500",원(KRW),031 -719 -0700,경기도 성남시 분당구  판교로255번길 24 ,1281
492,230980,솔트웍스,105802,소프트웨어 개발 및 공급업,"10,311,829","1,031,182,900","100",원(KRW),02-6915-5342,"서울특별시 구로구 디지털로33길 11 405호/1204호 (구로동, 에이스테크노타워8차)",1281
493,086980,쇼박스,105901,"영화, 비디오물, 방송프로그램 제작 및 배급업","62,600,000","31,300,000,000","500",원(KRW),02-3218-5500,서울특별시 강남구 도산대로 310(논현동) 916빌딩 7~9층 ,1281
494,050960,수산아이앤티,105802,소프트웨어 개발 및 공급업,"6,751,000","3,375,500,000","500",원(KRW),02)541-0073,"서울특별시 강남구 밤고개로1길 10 3층(수서동, 현대벤처빌) ",1281
495,084180,수성,032901,일반 목적용 기계 제조업,"10,871,040","5,435,520,000","500",원(KRW),032-818-5160,인천광역시 서구 로봇랜드로249번길 46-39 ,1281
496,058530,슈펙스비앤피,074604,생활용품 도매업,"58,787,316","29,393,658,000","500",원(KRW),031-628-2603,경기 안산시 단원구 성곡동 728-3 시화공단 4바 204호 ,1281
497,236200,슈프리마,032604,통신 및 방송 장비 제조업,"7,080,273","3,540,136,500","500",원(KRW),031-783-4505,"경기도 성남시 분당구 정자일로 248, 16층 ",1281
498,094840,슈프리마에이치큐,116409,기타 금융업,"10,471,840","5,235,920,000","500",원(KRW),031-783-4505,경기도 성남시 분당구  정자일로 248 파크뷰 16층,1281
499,192440,슈피겐코리아,033309,그외 기타 제품 제조업,"6,216,363","3,108,181,500","500",원(KRW),02-6713-6010,서울특별시 강남구 봉은사로 446 슈피겐HQ ,1281
500,099440,스맥,032902,특수 목적용 기계 제조업,"27,220,484","13,610,242,000","500",원(KRW),055-340-4800,경상남도 김해시 주촌면 골든루트로 157-10 ,1281
501,033790,스카이문스테크놀로지,032604,통신 및 방송 장비 제조업,"17,117,100","8,558,550,000","500",원(KRW),031-345-5100,경기도 안양시 동안구 부림로 17041-13 ,1281
502,159910,스킨앤스킨,032004,기타 화학제품 제조업,"102,746,035","10,274,603,500","100",원(KRW),070-5073-4918,경기도 파주시 문산읍 돈유2로 14-1 씨동,1281
503,115570,스타플렉스,032202,플라스틱제품 제조업,"6,453,734","3,226,867,000","500",원(KRW),043-881-1361,충청북도 음성군  삼성면 대성로 417 ,1281
504,253450,스튜디오드래곤,105901,"영화, 비디오물, 방송프로그램 제작 및 배급업","28,037,240","14,018,620,000","500",원(KRW),02-371-7076,"서울특별시 마포구 매봉산로 75 1701호 (상암동, 디디엠씨) ",1281
505,013810,스페코,032902,특수 목적용 기계 제조업,"14,655,470","7,327,735,000","500",원(KRW),02-3498-3243,서울특별시 강남구 학동로 171 삼익빌딩 7층,1281
506,039670,스포츠서울,105801,"서적, 잡지 및 기타 인쇄물 출판업","31,382,617","15,691,308,500","500",원(KRW),(02)2001-0072,서울특별시 영등포구 경인로 775, 1동 5층
(문래동3가, 에이스하이테크시티) ,1281
507,049830,승일,032509,기타 금속 가공제품 제조업,"6,132,112","3,066,056,000","500",원(KRW),032 -578 -1811,충청남도 천안시 서북구  직산읍 4산단1길 10 ,1281
508,020710,시공테크,137302,전문디자인업,"20,047,970","10,023,985,000","500",원(KRW),02-3438-0077,경기도 성남시 분당구 판교역로 225-20 시공빌딩,1281
509,033170,시그네틱스,032601,반도체 제조업,"85,728,319","42,864,159,500","500",원(KRW),031-940-7400,경기도 파주시 탄현면 평화로 711 ,1281
510,048870,시너지이노베이션,032701,의료용 기기 제조업,"56,813,951","28,406,975,500","500",원(KRW),02-2191-0716,"경기도 성남시 중원구 사기막골로 124 601호,602호, 603호, 604호, 605호, 606호, 607호(상대원동, 에스케이엔테크노파크 메가센터동)",1281
511,025320,시노펙스,032602,전자부품 제조업,"70,146,898","35,506,505,500","500",원(KRW),054 -289 -4021,경상북도 포항시 북구 청하면 동해대로2315번길 54-2 -,1281
512,269620,시스웍,032702,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외","18,000,000","1,800,000,000","100",원(KRW),042-932-4850,대전광역시 유성구 테크노7로 32-13(용산동) ,1281
513,131090,시큐브,105802,소프트웨어 개발 및 공급업,"36,000,000","3,600,000,000","100",원(KRW),02-2028-1200,"서울특별시 구로구  디지털로26길 111 JnK디지털타워 801,802,803호",1281
514,001000,신라섬유,126801,부동산 임대 및 공급업,"24,277,540","2,427,754,000","100",원(KRW),053-960-1246,대구 동구 각산동 291-1 ,1281
515,025870,신라에스지,074603,음·식료품 및 담배 도매업,"4,000,000","2,000,000,000","500",원(KRW),02-416-0771,서울특별시 송파구  백제고분로 362 (석촌동) ,1281
516,215600,신라젠,137001,자연과학 및 공학 연구개발업,"69,692,033","34,846,016,500","500",원(KRW),02-368-2600,부산광역시 북구 효열로 111 부산지식산업센터 6층 ,1281
517,065350,신성델타테크,032805,가정용 기기 제조업,"22,088,547","11,044,273,500","500",원(KRW),055-260-1000,경상남도 창원시 성산구  공단로271번길 39 신성델타테크(주) ,1281
518,056000,신스타임즈,105802,소프트웨어 개발 및 공급업,"14,016,600","7,008,300,000","500",원(KRW),02-557-9482,서울특별시 강남구  언주로 540 코원타워 ,1281
519,002800,신신제약,032102,의약품 제조업,"15,170,500","7,585,250,000","500",원(KRW),031-776-1111,경기도 안산시 단원구 범지기로141번길 90 ,1281
520,017000,신원종합개발,064101,건물 건설업,"10,068,027","52,989,616,000","5,000",원(KRW),02-6908-7000,경기도 화성시  봉담읍 와우안길 109 103-213 ,1281
521,012790,신일제약,032102,의약품 제조업,"7,900,000","3,950,000,000","500",원(KRW),02-2211-6711,충북 충주시 앙성면 본평리 산 5-1 ,1281
522,138070,신진에스엠,032509,기타 금속 가공제품 제조업,"8,972,183","4,486,091,500","500",원(KRW),031-369-7400,전라북도 장수군  장계면 장무로 352-73 (주)신진에스엠장수공장 ,1281
523,257730,신한제3호스팩,116601,금융 지원 서비스업,"3,505,000","350,500,000","100",원(KRW),02-3772-4073,서울특별시 영등포구 여의대로 70 신한금융투자빌딩 4층 &nbsp,1281
524,277480,신한제4호스팩,116601,금융 지원 서비스업,"6,010,000","601,000,000","100",원(KRW),02-3772-4075,서울특별시 영등포구 여의대로 70 신한금융투자타워 ,1281
525,056700,신화인터텍,032202,플라스틱제품 제조업,"29,135,091","14,567,545,500","500",원(KRW),041-590-3300,충남 천안시 동남구 병천면 매봉로 308 ,1281
526,187270,신화콘텍,032801,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","10,143,845","5,071,922,500","500",원(KRW),031-432-1527,경기도 안양시 만안구 일직로94번길 3 (석수동),1281
527,243840,신흥에스이씨,032802,일차전지 및 축전지 제조업,"6,551,683","16,379,207,500","2,500",원(KRW),031-378-8141,경기도 오산시 양산로 48 &nbsp,1281
528,108320,실리콘웍스,032601,반도체 제조업,"16,264,300","8,132,150,000","500",원(KRW),042-712-7700,대전광역시 유성구  테크노2로 222 ,1281
529,222800,심텍,032602,전자부품 제조업,"22,752,959","11,376,479,500","500",원(KRW),043-269-9000,충청북도 청주시 흥덕구 산단로 73 &nbsp,1281
530,036710,심텍홀딩스,116409,기타 금융업,"34,895,833","17,447,916,500","500",원(KRW),043-909-8000,충청북도 청주시 흥덕구 산단로 73 ,1281
531,160980,싸이맥스,032902,특수 목적용 기계 제조업,"10,576,294","5,288,147,000","500",원(KRW),070-7732-5300,경기도 화성시 동탄면 동탄산단2길 47 (주)싸이맥스 ,1281
532,010280,쌍용정보통신,106201,"컴퓨터 프로그래밍, 시스템 통합 및 관리업","40,464,034","40,464,034,000","1,000",원(KRW),02-2262-8114,서울특별시 중구 수표로 34 씨티센터타워 5층,1281
533,122800,썬텍,032403,금속 주조업,"35,153,085","3,515,308,500","100",원(KRW),02-2055-4051,서울특별시 영등포구 국제금융로2길 25 eusu홀딩스빌딩 12층 ,1281
534,208640,썸에이지,105802,소프트웨어 개발 및 공급업,"76,020,529","7,602,052,900","100",원(KRW),070-4349-1330,경기도 성남시 분당구 판교로 242 판교디지털센터 에이동 302호(삼평동),1281
